rom,planner,debug-threshold,frameskip,seed,use-minimal-action-set,episodes,max-execution-length,fixed-action-sequence,features,frames-background-image,initial-noops,execute-single-action,caching,prefix-length-to-execute,simulator-budget,time-budget,alpha,discount,max-rep,nodes-threshold,novelty-subtables,random-actions,use-alpha-to-update-reward-for-death,max-depth,break-ties-using-rewards,score,frames,decisions,simulator-calls,max-simulator-calls,total-time,simulator-time,sum-expanded,sum-height,random-decisions
star_gunner,rollout,0,15,27230,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,14500,18000,1200,154113,432,782.168,419.259,73688,103035,4
star_gunner,bfs,0,15,19919,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,1200,870,58,212942,7583,1253.26,617.512,54122,360,7
star_gunner,rollout,0,15,16132,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,16000,18000,1200,286005,495,1642.23,782.121,206584,110395,0
star_gunner,bfs,0,15,18604,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,1100,1500,100,7907,109,51.544,19.6841,3438,367,85
star_gunner,bfs,0,15,30404,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,1200,1500,100,15077,223,92.264,38.3765,5197,429,79
star_gunner,bfs,0,15,16123,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,600,1020,68,5485,132,34.792,12.664,2064,269,59
star_gunner,bfs,0,15,32315,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,900,1290,86,6789,134,44.104,16.288,3044,316,75
star_gunner,bfs,0,15,7300,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,900,1530,102,8074,128,52.668,19.324,3215,392,90
star_gunner,rollout,0,15,19116,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,13900,18000,1200,122655,425,686.868,337.692,68838,79609,10
star_gunner,rollout,0,15,7864,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,16200,18000,1200,10420863,9778,38651.5,17146.5,9246658,224102,0
star_gunner,rollout,0,15,24491,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,13500,18000,1200,171900,362,1024.94,493.205,110557,92162,2
star_gunner,rollout,0,15,20978,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,14000,18000,1200,282123,517,1676.78,807.803,202856,113443,0
star_gunner,rollout,0,15,5578,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,17100,18000,1200,9204983,9750,38476.4,16815.8,8228873,227107,6
star_gunner,bfs,0,15,25837,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,1000,1890,126,9738,133,65.476,24.704,4024,457,109
star_gunner,bfs,0,15,11220,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,1100,1020,68,260445,6945,1510.1,725.165,64824,395,9
star_gunner,bfs,0,15,1098,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,1000,1125,75,11238,226,71.132,29.6759,4197,330,65
star_gunner,bfs,0,15,5609,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,800,1230,82,12275,204,77.012,32.1361,4733,334,68
star_gunner,bfs,0,15,4524,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,900,1515,101,14638,237,96.212,40.3282,5494,417,87
defender,bfs,0,15,12044,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,255010,1560,104,14276,183,88.66,45.08,2282,355,66
defender,rollout,0,15,31252,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,380010,2235,149,34340,340,200.696,112.784,22676,14142,0
defender,rollout,0,15,9806,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,490010,7080,472,98143,355,596,317.399,71393,35581,7
defender,bfs,0,15,25718,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,325010,1905,127,9660,112,66.388,29.4639,1847,449,94
defender,rollout,0,15,4842,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,175010,1875,125,616884,5506,3827.34,2016.1,110283,9974,6
defender,bfs,0,15,21321,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,305010,2055,137,10012,100,73.244,31.4921,2624,431,111
defender,rollout,0,15,12569,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,455010,1980,132,644679,5466,4015.88,2081.15,108530,8531,7
defender,rollout,0,15,408,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,400010,3465,231,31647,283,189.484,103.884,20758,17969,0
defender,bfs,0,15,3359,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,155010,2160,144,10717,103,76.508,33.1361,2285,490,117
defender,bfs,0,15,30168,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,425010,2490,166,781923,6908,4652.99,2632.48,49618,1139,20
defender,bfs,0,15,23457,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,350010,5280,352,26631,106,184.188,83.6559,5414,1172,312
defender,bfs,0,15,26044,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,430010,5130,342,72782,367,153.948,116.996,1547,303,311
defender,bfs,0,15,27264,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,260010,1680,112,8243,110,58.088,25.6919,1807,386,88
defender,bfs,0,15,32228,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,255010,1260,84,6469,98,45.264,19.74,1211,287,60
defender,rollout,0,15,7143,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,215010,3225,215,1102460,5474,6787.94,3563.27,212871,17205,4
defender,rollout,0,15,26849,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,150010,2445,163,811481,5519,5074.36,2628.79,143773,10595,16
defender,rollout,0,15,5629,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,445010,2640,176,34570,341,216.756,112.344,24905,13421,9
defender,rollout,0,15,29526,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,285010,7860,524,44528,266,295.876,151.503,28145,31439,38
defender,rollout,0,15,22082,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,315010,2925,195,19889,239,115.992,64.8481,11634,12956,0
defender,rollout,0,15,12551,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,450010,3405,227,28995,267,171.34,91.6439,18989,14395,8
defender,bfs,0,15,7195,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,400010,2820,188,14339,101,99.284,44.7039,3037,625,153
defender,bfs,0,15,12493,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,375010,1350,90,14233,228,89.04,44.0881,2376,360,51
defender,rollout,0,15,7594,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,340010,4230,282,34669,257,212.756,111.54,23439,17537,45
defender,rollout,0,15,21149,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,230010,5790,386,71724,318,479.54,246.804,54963,28712,28
defender,rollout,0,15,14407,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,365010,5940,396,39620,294,253.988,136.884,22657,28066,52
defender,bfs,0,15,14684,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,485010,5790,386,81726,409,180.248,142.768,1825,391,353
defender,bfs,0,15,27217,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,520010,4980,332,48242,202,326.972,153.368,8115,1372,222
defender,rollout,0,15,31099,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,285010,2190,146,743113,5371,4697.16,2452.2,144457,11028,0
defender,bfs,0,15,15290,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,475010,4305,287,1362669,7136,8025.68,4471.79,89363,1984,35
defender,rollout,0,15,27409,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,320010,5250,350,45740,281,273.192,150.128,28839,22312,15
defender,bfs,0,15,32301,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,345010,1335,89,455913,6999,2503.06,1469.07,28990,622,10
defender,bfs,0,15,25339,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,185010,2430,162,22758,195,141.868,73.696,3497,568,112
defender,bfs,0,15,17202,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,520010,2505,167,808801,6847,4624.32,2641.73,53934,1174,23
defender,rollout,0,15,2157,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,355010,3840,256,28910,236,182.5,93.4561,20260,14672,12
defender,bfs,0,15,27617,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,530010,5325,355,26855,101,187.872,83.1515,5495,1195,319
defender,rollout,0,15,24054,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,370010,1920,128,14118,233,79.144,45.116,7988,9360,1
defender,bfs,0,15,29490,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,475010,8190,546,128316,560,391.076,301.824,4432,1075,498
defender,rollout,0,15,26752,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,155010,1260,84,10639,204,59.472,35.0081,5469,8157,0
defender,rollout,0,15,30090,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,330010,5355,357,73120,325,452.08,236.6,51748,27187,17
defender,bfs,0,15,10007,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,385010,2295,153,723166,7314,4332.64,2376.8,52106,1096,36
atlantis,rollout,0,15,20512,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,82600,11520,768,37149,144,340.2,147.629,18216,21687,74
atlantis,bfs,0,15,4822,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,109300,18000,1200,119975,169,1169.89,536.583,13811,4946,621
atlantis,rollout,0,15,25100,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,43300,8385,559,38789,141,372.124,161.719,19670,17342,61
atlantis,rollout,0,15,4367,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,90500,12945,863,56316,157,558.468,234.156,26525,23608,120
atlantis,bfs,0,15,13811,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,24400,6735,449,26357,97,232.064,102.717,2867,1719,328
atlantis,rollout,0,15,25335,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,149500,18000,1200,4058189,5923,35949,13985.7,382502,38337,109
atlantis,bfs,0,15,20776,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,43800,10650,710,35328,78,370.328,143.492,4135,2376,541
atlantis,rollout,0,15,12985,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,163900,18000,1200,5737750,6517,37242.8,14348.9,448108,35924,132
atlantis,rollout,0,15,1800,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,148900,18000,1200,4083120,5456,36390.2,13939,395469,43658,110
atlantis,bfs,0,15,32036,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,32200,8505,567,31880,88,291.268,127.051,3664,2058,408
atlantis,bfs,0,15,3766,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,85500,11715,781,2603661,5813,18489.7,10949.9,75852,8161,143
atlantis,bfs,0,15,25682,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,29300,6810,454,24850,90,236.464,94.5202,2656,1598,336
atlantis,rollout,0,15,28117,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,29000,5685,379,16737,130,164.48,68.2842,8575,9705,58
atlantis,bfs,0,15,21420,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,98900,12765,851,3106965,6884,20866.5,11841.9,80867,9171,134
atlantis,rollout,0,15,13950,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,79000,11655,777,50540,152,485.832,198.884,23028,20176,114
atlantis,rollout,0,15,2366,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,119100,16005,1067,112779,200,1159.89,459.171,48509,28204,113
atlantis,bfs,0,15,1868,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,127300,18000,1200,127474,190,1166.37,560.891,14249,4956,598
atlantis,rollout,0,15,16622,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,100900,13965,931,104280,234,1012.3,423.024,44844,27596,101
atlantis,bfs,0,15,14238,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,29300,7200,480,25109,90,245.92,103.596,2915,1633,353
atlantis,bfs,0,15,5244,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,99300,12390,826,2757215,6597,19887.8,11185.2,79137,8252,139
atlantis,rollout,0,15,19134,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,59700,10995,733,53117,178,490.284,225.664,25546,23839,93
atlantis,bfs,0,15,620,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,32900,6195,413,23068,107,211.444,92.0525,2534,1475,304
atlantis,rollout,0,15,22487,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,37000,7185,479,19713,108,201.964,82.6803,10734,11537,67
atlantis,rollout,0,15,172,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,75200,10200,680,73294,189,734.92,296.611,30498,19008,87
atlantis,bfs,0,15,18422,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,85000,10530,702,2488740,6150,17177.5,9959.39,66402,7896,109
atlantis,rollout,0,15,16411,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,42500,7095,473,50398,171,501.032,203.709,22503,12924,71
atlantis,rollout,0,15,760,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,147900,18000,1200,4143122,5958,35867.4,13386.8,384360,37206,103
atlantis,rollout,0,15,20310,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,53200,9360,624,31513,152,289.944,128.471,15422,18411,84
atlantis,rollout,0,15,20595,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,59300,10620,708,36335,145,344.776,152.32,18169,20622,93
atlantis,bfs,0,15,8373,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,32000,7815,521,28804,87,264.556,116.344,3201,1856,396
atlantis,bfs,0,15,11469,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,120500,18000,1200,113003,154,592.18,275.199,13075,4869,610
atlantis,bfs,0,15,25942,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,119900,18000,1200,132710,168,1175.53,581.68,14724,5013,585
atlantis,bfs,0,15,830,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,44300,10095,673,35839,84,343.532,145.937,4196,2312,501
atlantis,rollout,0,15,4307,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,48500,7320,488,31538,148,310.188,128.501,14690,12684,77
atlantis,rollout,0,15,6677,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,145400,18000,1200,4487608,6143,36541.6,13816,401735,38598,111
atlantis,rollout,0,15,10469,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,86500,13740,916,106139,232,1020.26,443.128,46978,28476,106
atlantis,bfs,0,15,6236,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,41600,6045,403,1328393,6566,8669.61,5575.89,37513,4257,90
atlantis,bfs,0,15,15863,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,112600,18000,1200,125238,193,1181.44,541.324,14320,5008,641
atlantis,bfs,0,15,5625,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,34900,8625,575,31267,88,299.4,123.961,3574,2055,423
atlantis,bfs,0,15,30574,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,120700,18000,1200,130014,182,1156.14,576.224,14348,4958,611
crazy_climber,rollout,0,15,5677,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,43000,18000,1200,6061472,9815,36672.3,14410.8,459788,40812,49
crazy_climber,bfs,0,15,6295,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,27600,12795,853,1909594,8932,10501.4,5928.71,44740,9759,91
crazy_climber,rollout,0,15,27688,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,40300,18000,1200,164029,269,1290.12,514.816,55387,32069,89
crazy_climber,bfs,0,15,9902,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,24900,11745,783,96215,230,760.824,289.813,9363,3161,316
crazy_climber,rollout,0,15,25392,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,39400,18000,1200,96583,176,736.572,302.82,38962,33212,106
crazy_climber,bfs,0,15,28065,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,47800,18000,1200,4935176,10465,25240.3,15093.7,99970,18807,94
crazy_climber,rollout,0,15,20156,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,41400,18000,1200,164603,226,1302.85,527.009,59203,34336,80
crazy_climber,rollout,0,15,22755,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,41300,18000,1200,52274,201,432.22,164.469,21101,23688,226
crazy_climber,bfs,0,15,8981,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,25400,10425,695,39620,109,372.624,116.907,5863,2249,386
crazy_climber,rollout,0,15,25436,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,35400,18000,1200,100177,194,755.108,309.93,44497,37968,109
crazy_climber,rollout,0,15,18514,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,43600,18000,1200,5642556,9474,35730.4,13878.2,404514,33385,71
crazy_climber,bfs,0,15,26193,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,26300,12345,823,47818,109,440.188,140.603,6936,2698,474
crazy_climber,rollout,0,15,25113,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,34800,18000,1200,56573,186,458.428,182.396,23734,28203,208
crazy_climber,rollout,0,15,16628,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,43200,18000,1200,94395,185,741.816,305.172,37775,32625,95
crazy_climber,rollout,0,15,4957,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,40600,18000,1200,163490,260,1288.41,511.647,51397,30215,192
crazy_climber,rollout,0,15,12487,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,37000,18000,1200,84915,139,693.484,263.742,31568,23817,201
crazy_climber,bfs,0,15,2652,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,25000,12945,863,51243,140,444.252,152.131,6698,2799,545
crazy_climber,bfs,0,15,18411,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,14800,9300,620,35961,106,328.652,107.457,4903,2035,369
crazy_climber,rollout,0,15,4443,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,41100,18000,1200,91151,219,738.052,301.648,34914,30945,131
crazy_climber,rollout,0,15,8888,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,40600,18000,1200,6269717,13460,36118,14412.6,478208,39395,64
crazy_climber,bfs,0,15,3438,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,27900,13215,881,98961,187,834.768,312.982,9112,3522,416
crazy_climber,rollout,0,15,14540,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,39300,18000,1200,166186,246,1293.93,523.367,51990,34724,153
crazy_climber,bfs,0,15,22567,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,19100,14235,949,57934,101,497.26,170.965,8020,3193,612
crazy_climber,bfs,0,15,4193,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,49500,18000,1200,4439709,8640,23963.1,13959.6,100352,18380,148
crazy_climber,bfs,0,15,26586,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,13900,9105,607,73240,196,610.752,231.768,7335,2488,246
crazy_climber,rollout,0,15,798,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,44300,18000,1200,6166281,9812,37254,14870.2,468179,44218,30
crazy_climber,rollout,0,15,16410,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,48300,18000,1200,5597900,8861,34970,13635.1,363473,24828,48
crazy_climber,rollout,0,15,24454,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,38100,18000,1200,60768,200,465.412,187.785,27466,32109,181
crazy_climber,bfs,0,15,8414,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,42100,18000,1200,2830209,10487,14831.7,8765.14,61243,14549,138
crazy_climber,rollout,0,15,13234,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,37900,18000,1200,61790,202,482.728,197.443,25529,32286,134
crazy_climber,bfs,0,15,4546,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,14700,8565,571,33801,91,309.104,100.593,5191,1864,297
crazy_climber,rollout,0,15,15802,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,39400,18000,1200,167465,269,1304.02,527.755,57824,34046,70
crazy_climber,bfs,0,15,23077,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,14500,9345,623,37087,98,325.74,110.479,4879,2046,350
crazy_climber,bfs,0,15,20946,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,54700,18000,1200,6171531,10735,29907.9,18358.1,115555,22311,74
crazy_climber,bfs,0,15,14614,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,15300,9360,624,77437,212,622.916,238.802,7738,2466,210
crazy_climber,bfs,0,15,15328,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,10000,7035,469,27723,90,252.72,81.9925,4000,1541,275
crazy_climber,bfs,0,15,589,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,25800,12135,809,47521,119,429.06,139.452,6771,2654,497
crazy_climber,bfs,0,15,5254,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,10500,8010,534,31299,95,281.468,93.7164,4205,1762,344
crazy_climber,rollout,0,15,404,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,35700,18000,1200,61607,188,484.04,198.064,27586,33634,112
crazy_climber,bfs,0,15,31138,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,40200,15615,1041,126206,193,1017.78,405.053,11206,4256,362
road_runner,rollout,0,15,15400,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,0,1,0,1500,1,8600,3720,248,17271,123,176.068,86.8159,11314,9089,33
road_runner,bfs,0,15,22942,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,0,450,30,78832,3630,739.436,397.664,7508,156,30
road_runner,bfs,0,15,27479,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,0,525,35,106761,3542,1026.74,541.015,10725,199,35
road_runner,rollout,0,15,25945,0,1,18000,"none",3,100,30,1,1,0,150000,32,1,1,30,50000,0,1,0,1500,1,37900,6645,443,1357746,8608,14032.6,6069.82,363278,15825,34
road_runner,rollout,0,15,32201,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,4500,1965,131,5125,68,52.832,24.5759,3004,3345,33
road_runner,rollout,0,15,27198,0,1,18000,"none",3,100,30,1,1,0,150000,1,1,1,30,50000,0,1,0,1500,1,20100,3840,256,27744,158,291.464,132.884,19738,7840,12
road_runner,bfs,0,15,14005,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,1,1,30,50000,1,1,0,1500,1,0,705,47,2365,84,24.568,11.136,978,146,47
road_runner,rollout,0,15,13177,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,1,1,30,50000,0,1,0,1500,1,0,540,36,1011,41,12.012,4.78401,738,531,36
