rom,planner,debug-threshold,frameskip,seed,use-minimal-action-set,episodes,max-execution-length,fixed-action-sequence,features,frames-background-image,initial-noops,execute-single-action,caching,prefix-length-to-execute,simulator-budget,time-budget,alpha,discount,max-rep,nodes-threshold,novelty-subtables,random-actions,use-alpha-to-update-reward-for-death,max-depth,break-ties-using-rewards,score,frames,decisions,simulator-calls,max-simulator-calls,total-time,simulator-time,sum-expanded,sum-height,random-decisions
centipede,rollout,0,15,14594,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,56837,18000,1200,204705,387,1869.25,740.44,143293,101846,0
centipede,rollout,0,15,29159,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,54003,18000,1200,105508,369,962.336,381.055,57014,82307,0
centipede,rollout,0,15,7977,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,52690,18000,1200,117258,282,1035.26,428.945,65334,93013,0
centipede,bfs,0,15,1453,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,106374,18000,1200,154284,203,1238.41,597.311,36476,3869,0
gravitar,rollout,0,15,32183,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,0,0,1,1500,1,1450,3525,235,20174,236,140.888,64.1561,14659,16545,0
gravitar,rollout,0,15,11479,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,0,0,1,1500,1,3200,4560,304,32858,200,217.736,111.344,24520,29089,0
gravitar,rollout,0,15,9550,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,5500,4950,330,1591209,7240,10497.7,5105.03,513503,37460,0
gravitar,rollout,0,15,6304,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,2850,3675,245,29893,276,211.804,103.64,22595,23724,0
gravitar,rollout,0,15,29654,0,1,18000,"none",1,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,2550,3225,215,31837,314,115.184,106.516,12642,9586,0
gravitar,rollout,0,15,3577,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,5550,5145,343,2160120,12015,10943.9,5255.53,506615,38192,0
gravitar,rollout,0,15,15319,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,3100,5040,336,37425,262,263.1,123.472,27273,25589,0
gravitar,rollout,0,15,13247,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,6500,4620,308,1462017,6743,9878.88,5040.23,547029,42583,0
gravitar,rollout,0,15,21904,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,0,0,1,1500,1,950,3330,222,30503,355,182.508,93.0238,16887,15401,0
gravitar,bfs,0,15,1888,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,1450,3615,241,1611164,14193,7660.54,4889.76,76520,4975,0
gravitar,bfs,0,15,30117,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,800,2520,168,914249,7331,5155.84,3140.42,53719,1694,0
gravitar,rollout,0,15,11693,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,2200,4275,285,34354,284,207,96.5838,17180,16850,0
gravitar,rollout,0,15,8745,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,1250,3300,220,41534,331,279.404,126.265,26788,16675,0
gravitar,rollout,0,15,25770,0,1,18000,"none",1,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,2100,2520,168,13376,170,50.592,46.636,6704,6012,0
gravitar,bfs,0,15,18121,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,3100,4725,315,2141567,11648,9739.58,6464.68,87411,5080,0
gravitar,rollout,0,15,8886,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,5550,4215,281,1370154,7188,8950.21,4234.4,423345,29316,0
gravitar,rollout,0,15,9672,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,5200,4545,303,1424655,7359,9681.61,4626.58,455379,31314,0
gravitar,rollout,0,15,26039,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,5000,5310,354,2056281,9651,11365,5431.9,441066,29087,0
gravitar,rollout,0,15,554,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,2850,4335,289,32481,224,218.864,105.904,20863,20680,0
gravitar,rollout,0,15,20322,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,0,0,1,1500,1,2600,3870,258,26623,222,193.86,88.7076,22740,25527,0
gravitar,rollout,0,15,20231,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,2900,3600,240,43020,352,298.548,144.827,35057,21745,0
gravitar,bfs,0,15,28095,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,3150,3180,212,1125234,9929,6341.71,3722.91,65437,2136,0
gravitar,rollout,0,15,15888,0,1,18000,"none",1,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,900,2205,147,40982,358,152.876,141.804,10617,8149,0
gravitar,bfs,0,15,10999,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,1150,3630,242,43062,278,247.592,130.932,3764,1135,0
gravitar,rollout,0,15,11415,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,0,0,1,1500,1,2200,4395,293,24860,243,164.976,81.9963,17672,18780,0
gravitar,bfs,0,15,25839,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,100,3480,232,45435,326,237.448,133.56,3510,1121,0
gravitar,rollout,0,15,1780,0,1,18000,"none",1,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,2650,2835,189,51188,365,194.768,180.432,14326,8522,0
gravitar,rollout,0,15,8063,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,2300,3780,252,54013,401,325.352,154.348,28866,16839,0
gravitar,bfs,0,15,25005,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,0,2370,158,25861,284,162.852,88.5525,3124,684,0
gravitar,rollout,0,15,21377,0,1,18000,"none",1,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,3350,3510,234,34416,208,128.776,119.152,15222,10999,0
gravitar,rollout,0,15,19266,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,3600,4155,277,1369123,7976,8857.61,4289.56,436350,32570,0
gravitar,bfs,0,15,12671,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,800,2655,177,29712,231,182.96,96.9485,3181,764,0
gravitar,bfs,0,15,1528,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,1050,3570,238,1318212,7660,7416.9,4550.89,78490,2382,0
gravitar,rollout,0,15,2871,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,2700,4140,276,52151,320,349.296,180.08,41790,26054,0
gravitar,rollout,0,15,12293,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,4750,3435,229,1187518,8264,7298.44,3596.86,270193,21555,0
gravitar,rollout,0,15,30450,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,0,0,1,1500,1,1050,3735,249,27246,214,199.864,95.1407,22491,21040,0
gravitar,rollout,0,15,24223,0,1,18000,"none",1,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,2800,7830,522,245054,663,530.588,471.719,25674,10721,0
gravitar,rollout,0,15,7199,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,0,0,1,1500,1,2450,3990,266,30632,216,210.344,103.428,23887,22919,0
gravitar,rollout,0,15,21721,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,0,0,1,1500,1,3100,3315,221,19738,236,143.936,69.9563,15663,20627,0
gravitar,rollout,0,15,28629,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,2100,4725,315,60286,341,396.108,203.004,45023,28516,0
gravitar,rollout,0,15,2773,0,1,18000,"none",1,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,1350,3330,222,39996,286,125.264,115.272,10839,7850,0
gravitar,rollout,0,15,11582,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,0,0,1,1500,1,2600,4170,278,34354,269,227.688,113.467,23912,28662,0
gravitar,rollout,0,15,17091,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,2600,3135,209,38109,298,261.364,127.544,30357,21371,0
gravitar,rollout,0,15,22174,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,1050,2715,181,15448,208,117.14,51.4243,12309,13215,0
gravitar,bfs,0,15,15804,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,300,2970,198,33693,239,204.556,115.32,3886,840,0
gravitar,bfs,0,15,24641,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,750,3045,203,34952,324,207.964,106.82,3149,937,0
gravitar,bfs,0,15,10719,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,800,2340,156,23825,229,159.228,82.5676,2684,654,0
gravitar,rollout,0,15,21993,0,1,18000,"none",1,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,2300,2400,160,22470,200,84.116,77.9361,8874,7256,0
gravitar,bfs,0,15,8087,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,200,2505,167,28577,233,170.26,96.6524,2829,745,0
gravitar,rollout,0,15,14974,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,2800,4365,291,27817,238,200.148,89.8273,21898,26740,0
gravitar,rollout,0,15,13066,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,2800,3495,233,19367,207,145.732,66.3322,15639,17791,0
gravitar,rollout,0,15,25242,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,4400,4380,292,58406,341,375.732,183.969,38099,23528,0
gravitar,bfs,0,15,11936,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,3450,3195,213,1015683,6852,6632.95,3821.19,59485,2155,0
gravitar,rollout,0,15,28300,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,6800,4800,320,1642516,7415,10201.5,5218.42,427185,27244,0
gravitar,rollout,0,15,29445,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,1050,3450,230,24545,211,182.456,82.516,19788,19894,0
gravitar,rollout,0,15,3146,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,1050,2730,182,30670,332,223.012,99.3153,23266,14043,0
gravitar,bfs,0,15,4064,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,3200,5115,341,2299627,10345,10543.1,6781.51,87387,5789,0
gravitar,rollout,0,15,27040,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,4900,4710,314,1835846,9104,10083.2,4828.36,287492,22756,0
gravitar,rollout,0,15,6945,0,1,18000,"none",1,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,3350,2910,194,56443,479,200.432,185.148,12324,7057,0
gravitar,bfs,0,15,9749,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,1650,3375,225,1238836,9552,6874.26,4090.26,67556,2411,0
gravitar,rollout,0,15,4739,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,1200,2595,173,15076,183,114.38,52.4401,12890,14322,0
gravitar,bfs,0,15,19987,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,1700,3270,218,1409104,15348,6941.01,3982.2,73675,3470,0
gravitar,rollout,0,15,2262,0,1,18000,"none",1,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,1250,3030,202,17593,194,59.668,55,8356,7538,0
gravitar,rollout,0,15,20680,0,1,18000,"none",1,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,2400,3315,221,24712,180,68.164,61.86,7983,7442,0
gravitar,bfs,0,15,29442,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,500,5490,366,83705,379,377.752,204.598,5925,1888,0
gravitar,rollout,0,15,18552,0,1,18000,"none",1,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,2400,2730,182,16315,166,58.832,54.56,7983,7877,0
gravitar,bfs,0,15,3213,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,1600,6510,434,3748194,18443,13531.6,8588.63,130657,8540,0
gravitar,bfs,0,15,23488,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,100,2490,166,26239,214,169.888,90.8,2710,714,0
gravitar,rollout,0,15,4042,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,850,2415,161,33760,414,214.936,111.672,23459,16105,0
gravitar,rollout,0,15,15238,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,4550,4125,275,50295,333,347.476,165.69,38364,23064,0
gravitar,rollout,0,15,16423,0,1,18000,"none",1,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,2200,2865,191,15467,253,55.276,50.948,6904,6460,0
gravitar,rollout,0,15,17604,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,0,0,1,1500,1,1250,2370,158,17988,224,128.304,60.2763,14440,13993,0
gravitar,rollout,0,15,19134,0,1,18000,"none",1,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,2500,4230,282,43024,201,155.084,143.404,14958,11706,0
gravitar,rollout,0,15,31779,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,2000,3585,239,22253,232,148.392,75.764,16098,20572,0
gravitar,rollout,0,15,19078,0,1,18000,"none",1,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,2900,8145,543,207360,556,551.176,501.485,23971,10743,0
alien,rollout,0,15,7354,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,20260,18000,1200,2797084,3527,38733,15431,716828,92250,0
alien,rollout,0,15,4517,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,3990,12945,863,60827,287,767.636,332.616,30017,49884,0
alien,rollout,0,15,26019,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,9000,18000,1200,100139,241,1325.22,569.18,52001,72838,0
alien,rollout,0,15,10177,0,1,18000,"none",1,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,6660,18000,1200,130986,158,700.808,662.491,45591,29907,0
alien,rollout,0,15,6708,0,1,18000,"none",1,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,11400,18000,1200,125167,192,714.36,676.473,49317,31844,0
alien,bfs,0,15,4108,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,21840,18000,1200,3773814,5447,37537.6,19517.9,169836,10963,0
alien,bfs,0,15,1631,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,1400,2910,194,15547,105,204.06,85.4394,3068,609,0
alien,rollout,0,15,13114,0,1,18000,"none",1,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,9250,18000,1200,125611,153,699.812,661.417,49070,29287,0
alien,rollout,0,15,26819,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,25120,18000,1200,2760884,4032,38647.6,15414.8,710878,96779,0
alien,rollout,0,15,3797,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,16870,18000,1200,2853063,4123,38736.9,15433.4,711420,99248,0
alien,rollout,0,15,26651,0,1,18000,"none",1,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,10170,11565,771,151354,271,822.836,778.511,41058,20141,0
alien,bfs,0,15,9083,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,4680,4080,272,21856,118,283.748,125.042,4162,883,0
alien,rollout,0,15,16819,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,9660,11955,797,1849427,3701,25513.3,10080.5,352207,54425,0
alien,bfs,0,15,12580,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,7100,8880,592,1870006,5685,18705.1,9912.42,84763,5648,0
alien,rollout,0,15,2181,0,1,18000,"none",1,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,14270,18000,1200,71806,123,406.172,382.636,33516,27367,0
alien,rollout,0,15,27799,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,10400,18000,1200,132708,242,1704.38,743.861,84868,67481,0
alien,bfs,0,15,32456,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,22650,18000,1200,3662365,5517,37391.6,19397.2,178686,10304,0
alien,rollout,0,15,23708,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,0,0,1,1500,1,4050,7695,513,33349,201,411.028,184.912,18833,28115,0
alien,bfs,0,15,9646,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,930,3360,224,18318,120,234.576,99.8245,3902,711,0
alien,rollout,0,15,32090,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,10560,18000,1200,102571,255,1418.58,603.498,57469,79135,0
alien,rollout,0,15,7942,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,8670,17340,1156,122124,205,1527.83,646.77,74583,51612,0
alien,bfs,0,15,10876,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,590,1935,129,10693,103,132.4,61.2243,2499,403,0
alien,bfs,0,15,21819,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,21780,18000,1200,3702824,5342,37729.8,19483.5,177153,10488,0
alien,rollout,0,15,17196,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,10340,18000,1200,2862092,3981,38621.1,15341.7,513900,79823,0
alien,rollout,0,15,30677,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,0,0,1,1500,1,8040,18000,1200,92341,212,1076.02,490.44,52986,57168,0
alien,bfs,0,15,11227,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,1990,3795,253,21837,109,260.024,114.464,3887,824,0
alien,rollout,0,15,17576,0,1,18000,"none",1,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,5650,13515,901,57643,139,329.612,311.668,26778,24266,0
alien,bfs,0,15,22940,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,15280,17355,1157,3495178,5393,36032.2,18180.3,172648,9919,0
alien,rollout,0,15,3747,0,1,18000,"none",1,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,10250,18000,1200,73308,126,411.612,387.976,34125,28368,0
alien,rollout,0,15,20162,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,4030,9300,620,39619,223,550.776,224.245,21297,32268,0
alien,rollout,0,15,8930,0,1,18000,"none",1,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,10350,18000,1200,231191,259,1303.21,1237.63,65415,31977,0
alien,rollout,0,15,24649,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,10390,18000,1200,135104,282,1817.86,743.637,78205,71215,0
alien,rollout,0,15,7939,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,15230,18000,1200,2885486,4080,38638.5,15473.1,513550,81119,0
alien,rollout,0,15,32513,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,9510,18000,1200,96464,313,1276.38,526.213,54577,61350,0
alien,rollout,0,15,26802,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,14590,18000,1200,70978,231,947.996,394.407,35652,57252,0
alien,rollout,0,15,7767,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,0,0,1,1500,1,3520,6405,427,31530,252,373.216,180.068,15767,26715,0
alien,rollout,0,15,1962,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,16770,18000,1200,2822092,4003,38564.2,15395.2,497168,75692,0
alien,rollout,0,15,14021,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,6050,13290,886,54520,216,730.796,292.491,28072,45018,0
alien,rollout,0,15,20393,0,1,18000,"none",1,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,3960,10875,725,134944,272,794.084,752.815,38607,19708,0
alien,rollout,0,15,32593,0,1,18000,"none",1,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,7420,18000,1200,75732,119,430.004,406.56,34668,31305,0
alien,rollout,0,15,8124,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,7040,14745,983,109024,243,1480.41,585.571,65063,55365,0
alien,bfs,0,15,26314,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,1120,2910,194,16112,133,199.124,89.5808,3325,617,0
alien,rollout,0,15,16440,0,1,18000,"none",1,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,6070,12585,839,163669,266,906.768,857.459,43813,22360,0
alien,bfs,0,15,15099,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,890,3420,228,18501,108,238.848,100.884,3613,726,0
alien,rollout,0,15,9682,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,6620,10680,712,56620,237,775.276,320.79,30875,39992,0
alien,bfs,0,15,6572,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,19340,18000,1200,3716135,5592,37575.6,19645,177691,10543,0
alien,rollout,0,15,24811,0,1,18000,"none",1,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,11720,18000,1200,229021,266,1281.79,1213.93,63125,30296,0
alien,rollout,0,15,18813,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,0,0,1,1500,1,5180,18000,1200,98492,266,1097.42,517.939,52433,60777,0
alien,bfs,0,15,5620,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,1350,3270,218,17568,105,227.808,94.6077,3631,685,0
alien,rollout,0,15,27889,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,7060,16890,1126,83834,241,1142.1,453.937,47925,58185,0
alien,rollout,0,15,32405,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,10940,18000,1200,131865,252,1778.91,697.423,84197,73309,0
alien,rollout,0,15,16704,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,7270,18000,1200,146079,321,1713.7,781.334,85201,71558,0
alien,rollout,0,15,24397,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,10620,18000,1200,131693,227,1574.96,683.577,78609,55339,0
alien,rollout,0,15,9335,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,0,0,1,1500,1,9450,18000,1200,90851,187,1079.76,490.121,50420,54565,0
alien,rollout,0,15,30517,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,0,0,1,1500,1,4040,7005,467,27268,174,333.764,147.808,14933,20691,0
alien,rollout,0,15,7751,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,19770,18000,1200,2850675,4276,38682.2,15246.3,745761,98741,0
alien,rollout,0,15,21127,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,15270,18000,1200,2815060,3503,38551.9,15332.4,512441,76515,0
alien,bfs,0,15,30006,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,0,0,1,1500,1,21990,18000,1200,5585739,10451,36443.9,19640.4,218838,12754,0
alien,rollout,0,15,1663,0,1,18000,"none",1,100,30,1,1,0,150000,0.5,50000,1,30,50000,1,0,1,1500,1,12730,18000,1200,125531,178,717.488,680.737,51904,33820,0
alien,rollout,0,15,30389,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,0,0,1,1500,1,4540,11940,796,62230,225,778.412,358.418,36387,41887,0
alien,rollout,0,15,2413,0,1,18000,"none",3,100,30,1,1,0,150000,0.25,50000,1,30,50000,1,0,1,1500,1,5150,13245,883,62628,244,772.884,335.687,31156,51082,0
alien,bfs,0,15,18395,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,680,2550,170,13879,105,173.776,79.7319,2662,536,0
alien,rollout,0,15,28559,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,14750,18000,1200,2689446,3616,38758.6,15507.2,705313,101659,0
alien,rollout,0,15,31460,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,0,0,1,1500,1,4050,5670,378,45780,263,580.16,259.273,28123,24991,0
alien,rollout,0,15,4759,0,1,18000,"none",3,100,30,1,1,0,150000,1,50000,1,30,50000,1,0,1,1500,1,11800,18000,1200,135178,318,1832.76,731.092,85487,77221,0
alien,rollout,0,15,4056,0,1,18000,"none",3,100,30,1,1,0,150000,0.5,50000,1,30,50000,0,0,1,1500,1,8640,18000,1200,87424,211,1079.57,491.148,50792,56965,0
alien,bfs,0,15,5158,0,1,18000,"none",3,100,30,1,1,0,150000,32,50000,1,30,50000,1,0,1,1500,1,18350,18000,1200,3799832,5868,37701.9,19753.7,176916,10882,0
